STRUCTURE_NUMBER_008,LOCATION_009,lat,lon,"coordinates (lat, lon)",YEAR_BUILT_027,AGE,STRUCTURE_KIND_043A,FRACTURE_092A,is_steel,ADT_029,PERCENT_ADT_TRUCK_109,TRAFFIC_LANES_ON_028A,SLF,ADT_b,pi_T,T1,AM_years,AE_years,Pf_fatigue,Risk_Level,Risk_Explanation,Street_View_URL
150150001710168,'4.3 MI E OF IH 37/US 281',29.45643055555556,-98.41305,"29.456431, -98.413050",1962,63,4,N  ,True,72717,13.0,3,0.8,72717,0.13,2760337.3200000003,10.201651731463022,8.288842031813704,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.456431,-98.413050"
121020027114072,'0.80 MI E  OF IH 45',29.81396388888889,-95.36119166666666,"29.813964, -95.361192",1960,65,3,N  ,True,152874,8.0,12,0.65,152874,0.08,2901548.52,9.70516253851926,7.885444562546898,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.813964,-95.361192"
121020027114071,'0.30 MI E  OF IH 45',29.8138,-95.36981388888888,"29.813800, -95.369814",1960,65,3,N  ,True,152874,8.0,12,0.65,152874,0.08,2901548.52,9.70516253851926,7.885444562546898,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.813800,-95.369814"
150150001710167,'4.3 MI E OF IH 37/US 281',29.45649722222222,-98.41320833333334,"29.456497, -98.413208",1962,63,4,N  ,True,72717,13.0,3,0.8,72717,0.13,2760337.3200000003,10.201651731463022,8.288842031813704,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.456497,-98.413208"
150150001710162,'1.4 MI E OF IH 37/US 281',29.439108333333333,-98.45507222222224,"29.439108, -98.455072",1962,63,4,N  ,True,144783,9.0,4,0.65,144783,0.09,3091479.0075,9.108908691174411,7.400988311579211,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.439108,-98.455072"
181990000912127,'0.62 MI NE OF FM 548',32.97306666666667,-96.3224,"32.973067, -96.322400",1956,69,4,N  ,True,38318,28.0,2,0.85,38318,0.28,3328684.6600000006,8.459798051281913,6.873585916666554,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.973067,-96.322400"
150150002502179,'0.60 MI E  OF IH 37',29.409033333333333,-98.43675833333332,"29.409033, -98.436758",1968,57,4,N  ,True,92383,13.0,3,0.8,92383,0.13,3506858.6800000006,8.029978556193202,6.524357576906977,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.409033,-98.436758"
180570058102053,'0.45 Mi N  of SH 114',32.85130277777778,-96.9076388888889,"32.851303, -96.907639",1969,56,4,N  ,True,127344,11.0,8,0.65,127344,0.11,3323360.04,8.47335216800645,6.88459863650524,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.851303,-96.907639"
181990000912126,'0.62 MI NE OF FM 548',32.97322777777778,-96.32249722222222,"32.973228, -96.322497",1956,69,4,N  ,True,38318,28.0,2,0.85,38318,0.28,3328684.6600000006,8.459798051281913,6.873585916666554,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.973228,-96.322497"
150150001710157,'2.20 MI E OF IH 37/US 281',29.440347222222226,-98.44158888888887,"29.440347, -98.441589",1962,63,4,N  ,True,144783,9.0,3,0.8,144783,0.09,3804897.24,7.400988311579211,6.013303003158109,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.440347,-98.441589"
150150001710156,'2.20 MI E OF IH 37/US 281',29.440175,-98.441625,"29.440175, -98.441625",1962,63,4,N  ,True,144783,9.0,3,0.8,144783,0.09,3804897.24,7.400988311579211,6.013303003158109,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.440175,-98.441625"
181990000912125,'0.62 MI SW OF FM 35',32.96924722222222,-96.33196944444444,"32.969247, -96.331969",1956,69,4,N  ,True,75013,27.0,4,0.65,75013,0.27,4805145.2475000005,5.860384764571052,4.761562621213979,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.969247,-96.331969"
150150001710155,'2.45 MI E OF IH 37/US 281',29.441944444444445,-98.43812777777778,"29.441944, -98.438128",1962,63,4,N  ,True,144783,9.0,3,0.8,144783,0.09,3804897.24,7.400988311579211,6.013303003158109,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.441944,-98.438128"
150150001710154,'2.45 MI E OF IH 37/US 281',29.44180833333333,-98.43804722222222,"29.441808, -98.438047",1962,63,4,N  ,True,144783,9.0,3,0.8,144783,0.09,3804897.24,7.400988311579211,6.013303003158109,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.441808,-98.438047"
150150001710098,'0.2 MI W OF IH 37',29.43978333333333,-98.48198611111113,"29.439783, -98.481986",1954,71,4,N  ,True,135478,10.0,10,0.65,135478,0.1,3214215.5500000003,8.76108013353367,7.118377608496107,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.439783,-98.481986"
150150001710161,'1.4 MI E OF IH 37/US 281',29.43888611111111,-98.45504722222222,"29.438886, -98.455047",1962,63,4,N  ,True,144783,9.0,3,0.8,144783,0.09,3804897.24,7.400988311579211,6.013303003158109,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.438886,-98.455047"
030490019401001,'At TX/OK State Line',33.727869444444444,-97.1590027777778,"33.727869, -97.159003",1965,60,4,N  ,True,40542,24.0,2,0.85,40542,0.24,3018757.32,9.328341769453663,7.579277687681102,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.727869,-97.159003"
142270001513192,'5.70 MI S OF US 183',30.263675,-97.73539444444444,"30.263675, -97.735394",1962,63,4,N  ,True,143744,9.0,8,0.65,143744,0.09,3069293.76,9.174749047155396,7.4544836008137585,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.263675,-97.735394"
150150001710320,'3.95 MI S OF FM 1976',29.45552222222222,-98.41365277777778,"29.455522, -98.413653",1964,61,4,N  ,True,125425,10.0,2,0.85,125425,0.1,3891310.625,7.236636371068424,5.879767051493094,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.455522,-98.413653"
180570009214194,'At IH30/IH345 Interchange',32.780652777777775,-96.78431944444444,"32.780653, -96.784319",1971,54,4,Y24,True,194018,6.0,2,0.85,194018,0.06,3611645.07,7.797000938411703,6.335063262459508,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.780653,-96.784319"
180570009214193,'At IH30/IH345 Interchage',32.782263888888885,-96.78735,"32.782264, -96.787350",1971,54,4,Y24,True,84500,17.0,1,1.0,84500,0.17,5243225.0,5.370740336338799,4.363726523275274,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.782264,-96.787350"
180570009214192,'A IH30/IH345 Interchange',32.7815,-96.785875,"32.781500, -96.785875",1971,54,4,Y24,True,84500,17.0,2,0.85,84500,0.17,4456741.25,6.318518042751529,5.133795909735617,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.781500,-96.785875"
142270001513104,'0.5 MI S OF RIVERSIDE DR',30.240858333333332,-97.73695,"30.240858, -97.736950",1955,70,4,N  ,True,132583,9.0,8,0.65,132583,0.09,2830978.5075,9.947090705703635,8.082011198384205,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.240858,-97.736950"
150150001710317,'IH 35 & IH 37 INTERCHANGE',29.43846388888889,-98.47522222222224,"29.438464, -98.475222",1962,63,4,N  ,True,144783,9.0,6,0.65,144783,0.09,3091479.0075,9.108908691174411,7.400988311579211,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.438464,-98.475222"
150150001710170,'3.50 MI E OF IH 37/US 281',29.450086111111112,-98.42306666666668,"29.450086, -98.423067",1962,63,4,N  ,True,125425,10.0,3,0.8,125425,0.1,3662410.0,7.688926144260201,6.2472524922114125,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.450086,-98.423067"
121020011005130,'0.30 MI S  MONTGOMERY C/L',30.106333333333332,-95.43560833333332,"30.106333, -95.435608",1988,37,4,N  ,True,181539,9.0,2,0.85,181539,0.09,5069022.727499999,5.555311450317423,4.513690553382906,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.106333,-95.435608"
142270001513095,'1.4 MI S OF FM 734',30.388366666666663,-97.67257222222224,"30.388367, -97.672572",1954,71,4,N  ,True,78110,10.0,3,0.8,78110,0.1,2280812.0,12.346480113222835,10.031515091993551,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.388367,-97.672572"
142270001513094,'1.4 MI S OF FM 734',30.388341666666665,-97.67239444444444,"30.388342, -97.672394",1954,71,4,N  ,True,81205,10.0,3,0.8,81205,0.1,2371186.0,11.87591357236421,9.64917977754592,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.388342,-97.672394"
181300009503061,'0.7 MI E OF DALLAS CO',32.775530555555555,-96.50806666666666,"32.775531, -96.508067",1941,84,3,N  ,True,33856,24.0,2,0.85,33856,0.24,2520917.76,11.170534972152362,9.076059664873794,1.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.775531,-96.508067"
181300009503062,'0.40 MI NW OF FM 460',32.77264722222222,-96.49413888888888,"32.772647, -96.494139",1941,84,3,N  ,True,33856,24.0,2,0.85,33856,0.24,2520917.76,11.170534972152362,9.076059664873794,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.772647,-96.494139"
150150001710187,'0.96 MI S OF FM 1976',29.496558333333333,-98.40071388888887,"29.496558, -98.400714",1962,63,4,N  ,True,123445,14.0,5,0.65,123445,0.14,4100225.6750000007,6.867914654478133,5.580180656763483,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.496558,-98.400714"
150150001710186,'0.96 MI S OF FM 1976',29.49652777777778,-98.40049444444443,"29.496528, -98.400494",1962,63,4,N  ,True,123445,14.0,5,0.65,123445,0.14,4100225.6750000007,6.867914654478133,5.580180656763483,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.496528,-98.400494"
180570009202063,'0.75 MI S OF IH 20',32.6554,-96.716,"32.655400, -96.716000",1954,71,4,Y24,True,95059,23.0,7,0.65,95059,0.23,5187131.982500001,5.428818872356501,4.410915333789657,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.655400,-96.716000"
142270001513096,'6.65 MI S OF US 183',30.250688888888888,-97.73591944444443,"30.250689, -97.735919",1954,71,4,N  ,True,129685,10.0,6,0.65,129685,0.1,3076776.625,9.1524356273345,7.436353947209281,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.250689,-97.735919"
150150002502149,'0.5 MI E OF IH 35',29.39618055555556,-98.50437222222222,"29.396181, -98.504372",1967,58,4,N  ,True,154438,10.0,8,0.65,154438,0.1,3664041.55,7.685502365550412,6.244470672009709,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.396181,-98.504372"
150150002502151,'0.6 MI E OF IH 35',29.39618055555556,-98.50258333333332,"29.396181, -98.502583",1967,58,4,N  ,True,154438,10.0,9,0.65,154438,0.1,3664041.55,7.685502365550412,6.244470672009709,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.396181,-98.502583"
150150002502155,'0.90 MI E  OF IH 35',29.396277777777776,-98.49719722222224,"29.396278, -98.497197",1967,58,4,N  ,True,154438,10.0,4,0.65,154438,0.1,3664041.55,7.685502365550412,6.244470672009709,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.396278,-98.497197"
150150002502156,'0.90 MI E  OF IH 35',29.396077777777776,-98.49770277777776,"29.396078, -98.497703",1967,58,4,N  ,True,154438,10.0,4,0.65,154438,0.1,3664041.55,7.685502365550412,6.244470672009709,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.396078,-98.497703"
150150002502162,'1.60 MI E  OF IH 35',29.394519444444445,-98.48598055555556,"29.394519, -98.485981",1967,58,4,N  ,True,156508,10.0,4,0.65,156508,0.1,3713152.3,7.583852674181987,6.161880297772864,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.394519,-98.485981"
150150002502163,'1.60 MI E  OF IH 35',29.394330555555555,-98.48600833333332,"29.394331, -98.486008",1967,58,4,N  ,True,156508,10.0,4,0.65,156508,0.1,3713152.3,7.583852674181987,6.161880297772864,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.394331,-98.486008"
150150002502165,'1.90 MI E  OF IH 35',29.39417222222222,-98.48126388888888,"29.394172, -98.481264",1967,58,4,N  ,True,156508,10.0,2,0.85,156508,0.1,4855660.7,5.79941675084505,4.712026110061603,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.394172,-98.481264"
022200001416150,'0.6 MI N OF US-287',32.7648,-97.31739166666668,"32.764800, -97.317392",1960,65,4,N  ,True,189252,9.0,3,0.8,189252,0.09,4973542.5600000005,5.661960194425278,4.600342657970538,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.764800,-97.317392"
201240073902021,'1.0 MI SW OF US 90',30.05571944444445,-94.139,"30.055719, -94.139000",1962,63,4,N  ,True,65343,16.0,3,0.8,65343,0.16,3052824.9600000004,9.224243239939966,7.494697632451222,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.055719,-94.139000"
150150002502168,'IH 10 @ IH 37',29.395025,-98.47845833333334,"29.395025, -98.478458",1967,58,4,N  ,True,156508,10.0,2,0.85,156508,0.1,4855660.7,5.79941675084505,4.712026110061603,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.395025,-98.478458"
201240073902020,'1.0 MI SW OF US 90',30.05571944444445,-94.13929444444445,"30.055719, -94.139294",1962,63,4,N  ,True,65343,16.0,3,0.8,65343,0.16,3052824.9600000004,9.224243239939966,7.494697632451222,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.055719,-94.139294"
201240073902014,'1.1 MI SW OF US 69',30.03816388888889,-94.15678611111112,"30.038164, -94.156786",1961,64,4,N  ,True,26184,33.0,2,0.85,26184,0.33,2680783.3800000004,10.504392190017231,8.534818654389,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.038164,-94.156786"
150150002502169,'IH 10 @ IH 37',29.395,-98.47818055555555,"29.395000, -98.478181",1967,58,4,N  ,True,156508,10.0,3,0.8,156508,0.1,4570033.600000001,6.161880297772864,5.006527741940452,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.395000,-98.478181"
150150002502173,'0.40 MI E  OF IH 37',29.39903333333333,-98.47351388888887,"29.399033, -98.473514",1968,57,4,N  ,True,107064,12.0,4,0.65,107064,0.12,3048112.08,9.238505429236051,7.506285661254293,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.399033,-98.473514"
150150002502174,'0.70 MI E  OF IH 37',29.401202777777776,-98.46953611111113,"29.401203, -98.469536",1968,57,4,N  ,True,107064,12.0,4,0.65,107064,0.12,3048112.08,9.238505429236051,7.506285661254293,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.401203,-98.469536"
150150001709239,'IH 35 @ IH 10',29.39626944444444,-98.51116666666668,"29.396269, -98.511167",1967,58,4,N  ,True,157486,11.0,3,0.8,157486,0.11,5058450.32,5.566922321775417,4.523124386442526,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.396269,-98.511167"
150150002502166,'1.90 MI E  OF IH 35',29.394027777777776,-98.48124166666666,"29.394028, -98.481242",1967,58,4,N  ,True,156508,10.0,3,0.8,156508,0.1,4570033.600000001,6.161880297772864,5.006527741940452,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.394028,-98.481242"
180570009407051,'0.8 Mi SE of SH114/SH183',32.82995833333334,-96.88969722222222,"32.829958, -96.889697",1959,66,4,N  ,True,130493,7.0,2,0.85,130493,0.07,2833981.7275,9.936549599718616,8.073446549771376,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.829958,-96.889697"
142460001509182,'0.2 MI S OF FM 620',30.50735277777778,-97.6852,"30.507353, -97.685200",1960,65,4,N  ,True,160231,10.0,8,0.65,160231,0.1,3801480.475,7.407640308872033,6.018707750958527,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.507353,-97.685200"
142460001509179,'0.2 MI N OF FM 620',30.513036111111116,-97.687,"30.513036, -97.687000",1960,65,4,N  ,True,131906,12.0,6,0.65,131906,0.12,3755363.82,7.498607684834115,6.092618743927718,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.513036,-97.687000"
150150001710082,'0.30 MI S OF SP 536',29.40750833333333,-98.50968888888887,"29.407508, -98.509689",1952,73,4,N  ,True,173066,8.0,4,0.65,173066,0.08,3284792.68,8.572839367140821,6.965431985801917,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.407508,-98.509689"
151630001705228,'4.63 MI NE OF FRIO C/L',29.13032777777778,-98.89519166666668,"29.130328, -98.895192",1968,57,4,N  ,True,33084,51.0,2,0.85,33084,0.51,5234798.61,5.379385550039336,4.370750759406961,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.130328,-98.895192"
151630001705229,'4.63 MI NE OF FRIO C/L',29.130547222222223,-98.89536944444446,"29.130547, -98.895369",1968,57,4,N  ,True,33084,51.0,2,0.85,33084,0.51,5234798.61,5.379385550039336,4.370750759406961,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.130547,-98.895369"
201240073902121,'US 69 @ IH 10',30.05101388888889,-94.143775,"30.051014, -94.143775",1962,63,4,N  ,True,65343,16.0,2,0.85,65343,0.16,3243626.52,8.681640696414087,7.053833065836446,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.051014,-94.143775"
201240073902120,'US 69 @ IH 10',30.05090555555556,-94.14417777777778,"30.050906, -94.144178",1962,63,4,N  ,True,65343,16.0,2,0.85,65343,0.16,3243626.52,8.681640696414087,7.053833065836446,1.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.050906,-94.144178"
